text,label
@Askrlfess +1 donatur omicron di negara ini,3
"Abis pulang dari Turki Ashanty kena omicron, nah siap-siap aja ppkm dilevel 3 dan diperpanjang",3
"@patricia_olivia mungkin orang kaya yang kesana pas covid lagi naik mau tes imun, soalnya kan di indo udah agak menurun. omicron aja nih mulai was was",2
"Kalau bisa jangan nonton vlog nya deh, dapet cuan mereka, jalan2 lagi trus covid lagi. capek ga sih? Ini bakal jadi gelombang ketiga, diberita nambah terus yg positif omicron 😢",3
@mziyad_ahmad mertuanya bahkan kena omicron,2
Keluarga artis ada yg udah kena omicron itu abis dr turki hehehe,2
"@aesthetic_stop kalo raven itu masalah karantina dia kabur, kalo ini tuh dari awal udah dibilang kasus omicron lagi naik disana tapi tetep berangkat. lah kalo dia doang yang kena mah masa bodo, kalo orang indo jadi kena karna dia? mau gelombang ke3????",3
"@OtWSultan1 @CNNIndonesia @iwanalidarmawan Prei dulu lgi omicron,",2
"Nataru tak da ppkm, awal taun dimulai dengan kasus omicron dunia, bulan depan mulai di indo.. dan seterusnya ? Seperti biasa..  Vaksin gas, kemana2 tetap butuh antigen xixixi,,  Yakkk,, sepertinya kembali ke siklus awal tahun 2020 :)   Sesuai dugaan warganet 🤣",2
@alvinrio_1501 Kira² dibayar brp utk 'endorse' Omicron dari LN ?!?,3
"Dua problematika pencegahan Omicron di Wakanda  Aturan pemerintahan longgar dan orang kaya *gak ada otak* pulang liburan dari luar negeri  Akibatnya, orang semi-kaya *seperti gue*, menengah dan kismin disalahin mulu padahal sudah jalani prokes ketat",3
"@chittapeur @tteokjiniie @Askrlfess Oh gitu, ya ampun...  Pulangnya bawa oleh"" omicron 😩",3
@mazzini_gsp Orang kaya kalo ga liburan ke luar negeri bisa miskin apa ya? Uda tau omicron lg tinggi masih aja maksa buat liburan,3
"@mazzini_gsp iya gw jg gedeg, mereka2 ini apa gk betah uang nganggur ya gatel bgt jalan2 untung aja si Ussy gk kena omicron trus adek2nya si raffi jg pd gk bisa anteng,  Pamer jalan2 LN pulang kena virus, biar aja dah di bully netijen indo yg ajaib",3
"Waaaahhh, tak bisa berkata-kata saya. Yang kena dia, trus nyebar, eh yang menderita rakyat kecil. Cepat sembuh deh ya bunda Ashanty, semoga abis ini bisa mikir lebih jernih setelah kontribusinya untuk Omicron di Indonesia👍",1
"@goldeneagle2707 Gua unfuck...  Gua selamat dari gelombang pandemi I Gua selamat dari gelombang pandemi II Skrg lagi nunggu gelombang pandemi III Yg nongol malah omicron, delmicron, flumoron... Tapi gua msh sehat..!!! Alhamdulillah...",1
"Antisipasi Varian Omicron, Polda Jatim Laksanakan Giat Patroli KRYD  https://t.co/ECVfTzoWeF",1
"@PartaiSocmed Bisa-bisa sekeluarga kena semua, yg kaya pulang liburan bawa oleh2 omicron. Yg menengah ke bawah hanya bisa menggerutu! Ketika kasus membeludak lagi sprti tahun lalu pasti rakyat kecil yg disalahkan “ga taat prokes” dan ktk ada pengetatan ppkm semua kena imbasnya 😢",3
"Alhamdulillah... sholat Jum'at tadi shaf jama'ah mulai dirapatkan, meskipun jama'ah masih wajib memakai masker...  Berarti pengurus masjid percaya pandemi Covid-19 mereda... varian Omicron pun gak dianggap separah varian Delta pada tahun lalu...  #JumatBerkah 🕌... 😊",1
Liburan = menjemput omicron 🤣,3
Oleh-oleh pulang liburan dari Turki:  - Baklava ❎ - Karpet Motif ❎ - Saffron ❎ - Kastanye ❎  - Omicron ✅,3
"@Askrlfess Sudah menyiapkan kata kata andalan belom? ""Kalian dirumah aja ya, stay safe, omicron lagi naik, patuhi prokes dengan jangan jalan jalan""",2
"@aridonoshikato @penjilatatasan @fauzifap @gayoyo Niat: Buka usaha buat dagang. Kerja atur sendiri, lebh bebas, buka lap kerja . . Pr3m4n jalan, satpolPePe, kreditor bank, org Paj4x, disperind4g, Org RT/RW tiap ada acara, Omicron: ""Permisi.......""",3
diliat² apakah karantina kedua bkal segera hadir lagi dihidup ini? Omicron jgn ngadi ngadi plis mau kuliah offline ga kuat gw bljar akuntansi gini trus,3
"@tubirfess ya memang betul sih, kalau penyakit covid atau omicron ini dari mereka para orang kaya yang egois mementingkan kesenangan dirinya sendiri krn katanya 'capek dan penat'. padahal masih bisa cari uang kesana kesini",3
"kucing Turki noh bawa pulang, ini malah bawa pulang Omicron.",3
"Varian omicron dah mula ganas. Kes varian omicron naik banyak skrg ni.   Allahu, seboleh mungkin aku tak mau dah PKP lagi. Hapuskanlah wabak covid 19 ni ya Allah.",1
Ashanty pulang dari Turki kena Omicron. Orang kaya mah bebas mau piknik kemana aja yang penting jangan sampai kabur dari karantina ya mbak...,2
@_AilurusFulgen @mazzini_gsp Lu apa sih yang mau lu takutin dari omicron? Tenggorokan? Sakit kepala? Lelah? Orang cuma kayak penyakit orang kurang uang doang gitu aja kok sampe panik gelombang tigalah apalah.   Tenang ajelah. Gue udah kena dua-tiga hari rajin makan doang kelar.  https://t.co/imgGOa17uD,1
@Askrlfess td mertuanya katanya omicron jg. NGENTODD  https://t.co/E27qKU8AM5,3
"Ashanty kena cancel lagi setelah milen cyrus, ayam asix gaenak, oleh² omicron",3
Omicron ole ole dari Turki 🤌  Divideo : jangan lupa jaga kesehatan ya guys dirumah aja dan stay safe.,3
"Orang kaya emang golongan orang paling menjengkelkan, udah jadi penyumbang karbon paling banyak karena lifestyle mereka sekarang ditambah jadi penyumbang penyakit. Mereka enak punya uang banyak jadi fasilitas yg diakses macem2, lah yg miskin trs kena omicron gimana?",3
@mazzini_gsp Nunggu konten review varian omicron dan bedanya dgn varian delta,2
"Memang heran banget sih. Dari akhir November, isi first account Instagram gue pada ke Turki. Emang sih katanya lagi ""murah"" berlibur ke sana. Tapi apa gak mempertimbangkan resiko omicron yang sedang mengintai?",2
@mazzini_gsp Angkat jd duta omicron,2
"@CNNIndonesia Mrk yg prgi tamasya pulang oleh2 nya omicron, jgn smp krn segelintir orang ntar omicron branak pinak mewabah se Indonesia klo di PPKM lgi yg susah rakyat kecil boo",3
"@detikcom Ashanty kena omicron aja Kemenkes angkat bicara, kalau rakjel yang kena? 🤣",2
'omicron mengancam jakarta makanya w kabur ke kabupaten'  ya jika omicron jadi banyak lo carriernya.   'tapi w kan penduduk bsd'   tep aja ktp lo dki ya bangsat.,3
"Kadang mikir deh, org2 kaya nih punya duit sebanyak itu kali ya, sampe ga mikir mitigasi resiko. Lha udh jelas lagi covid, omicron makin2,malah liburan ke LN.   Sedangkan rakyat jelata, masih mikir in gmn ya survive di masa kaya gini🥲 boro2 liburan,",3
"@tubirfess siklusnya selalu begini.... orang yang punya nularin, yang gapunya disalahin. udah tau turki salah satu negara dengan kasus omicron paling banyak..",3
"@mazzini_gsp Kalo dia kena omicron di Turki, harusnya nyangkut di bandara sono kan ya? Gak bisa terbang, klo udah negatif br bs pulang ke Indonesia, gitu gak sih?",2
"@mazzini_gsp Dia mah enak, bikin konten kena Omicron dapet duit.",3
Whaatt omicron udh masuk ke Indonesia?😱😱🥲🥲🥺,3
Anggota Komisi IX DPR RI Netty Prasetiyani Aher meminta pemerintah tidak ragu menunda PTM 100 persen apabila kasus COVID-19 yang disebabkan varian Omicron kian melonjak.  https://t.co/7vyCdvfvRb,3
@CNNIndonesia Bakal jadi Duta Omicron,3
"Penularan Varian Omicron sudah meluas ke banyak negara dan wilayah, masyarakat dihimbau tetap patuhi protokol kesehatan  PPLN Disiplin Karantina  https://t.co/QVNSqCqLjO",1
"Kalian seneng seneng ke LN, oleh oleh nya Omicron 😌",3
15 Petugas Medis di Bandara Soekarno-Hatta Terpapar Omicron  https://t.co/pWRDCwXcLT,3
yang pada liburan ke luar negeri terus pulang-pulang bawa oleh-oleh omicron itu kenapa ya kok gak bisa nahan gak liburan dulu 🙃,3
@cinnamongirlc Ngaco. Yang bikin lu susah itu cuman pemerintah karena nerapin ppkm. Omicron cuma batuk pilek ngapain pada repot.,3
Hati2 banyak agen omicron,1
@tubirfess Emang kebanyakan yang kena omicron tuh ppln kalo transmisi lokal dikit ya kan. Lagian artis demen banget liburan ga liat situasi apa ya.,3
@aldapstsr @kumparan Omicron menyebar melalui prank es krim,2
Udh 2x begtu dan mutasi mah pasti dah kemana2 bentukny trmasuk sejenis omicron jg ga si,2
"Lo bayangin, lo punya autoimun, dah sempet kritis karena covid 19 variant kemaren, terus sekarang liburan kena omicron apalagi kalau bukan bunuh diri namanya?? Heran, dikasih sakit autoimun kok ga ya dijaga malah keluyuran.",3
Bukan mau doain jelek ya artis kena omicron..tp jadikan pembelajaran..setauku dia auto imun..dalam perjalanan bawa orang hamil jg..segitu urgent nya kah pebgen buang duit?,3
"Pengen liburan ke Turki , takut omicron 😁🤣",3
Netty Aher : Jangan Ragu Tunda PTM Jika Omicron Melonjak  https://t.co/nrAIb6qJ2x,2
"Omicron mulai banyak kasus, bau"" lebaran dihimbau gak boleh mudik😶",3
Prestasi kamu apa? Menyebarkan omicron turki.,3
"@dreamiesbekasi atlet yg berkepentingan sampe ngundurin diri dari turnamen karna omicron. eh yg ini hehe, enak bgt pulang ya oleh2nya virus baru🙂",3
@Cherryydumb Kurang hastag omicron aja,2
Omicron bersemi di musim cherry,2
Indonesia termasuk 5 besar dunia cakupan Vaksinasi Nasional 👏👏👏  Moga ga ada lgi covid gelombang ke tiga 🤲 meski varian omicron dh masuk  #SehatNegriku 💪🇲🇨  @KemenkesRI  https://t.co/ly3LAUTKCg,1
@mazzini_gsp Omicron naik trs ppkm lg Cari duit susah lg Terus para artis dan pejabat bilang di rumah aja Berak dah sekebon,3
"@corbuzier Itulah orang kalo merasa berkuasa, punya segalanya.. padahal sudah pernah kena covid tapi masih aja hahahihi keluyuran ga jelas dan akhirnya nyebarin omicron disini. Biar Allah aja yg balas.",3
@NdrewsTjan Kasus omicron diindonesia paling kecil..orng kaya banyak duit artis pada jalan2 keluar negri yg kasus omicron tinggi... sebenarnya mereka ini menjemput penyakit emang kebiasaan yg aneh...kayak Ashanty pulang dari Turki positif omicron... payah nah cakap...,3
"Udah tau punya autoimun, pasti juga tau kalo lagi ada varian omicron, kok ya masih kepikiran liburan ke LN dan ujung2nya ngebawa virus ke indo, otaknya kemana anjgggggg",3
"@mazzini_gsp woww, para artis bakalan banyak kena sih udah kena virus Cappadocia eh kena Omicron juga",2
"Horang horang yg banyak duitnya ngapa jadi kurir sekarang ya, kurir omicron. Ashanty anang",3
"@CNNIndonesia Nih dapet oleh-oleh omicron dari Turki nih, siapa mau? #Asudahlah",3
@okaduartha @SengetBocah @mazzini_gsp Takut mati? Lari sana ke mak lu. Ngumpet sana dirumah seumur hidup. 🤣  Mana sini karma? Biar gue telen. Omicron aja udah gue telen apalagi karma doang.🤣,3
"Ashanty dan keluarga besarnya yang baru tiba di Indonsia pasca berlibur panjang di Turki. Namun, Ashanty dikabarkan terkena virus Covid-19 jenis baru Omicron. __ Selengkapnya  https://t.co/mfS2Wp8ex5 #intipseleb #ashanty #anang  https://t.co/hWvCX0ZE98",3
"it's actually worse than this, karena omicron itu punya fitur imun escape, artinya bukan cuma populasi yg belum sakit atau divaksin yg bisa kena omicron tapi juga yg sudah sekalipun; jadi selain 2x lebih cepat juga menular tanpa pandang bulu 😅  https://t.co/XULwu4xjT4",2
@corbuzier Omicron lagi,2
@Radar_Cirebon Ashanty bikin repot medis Omicron yg mewabah di Amerika aja masih dipelajari lha ini uda bawa Omicron dari Turki moga sama dngan Omicron yg masuk dari Singapura,3
"healing healing ke eropa pulang bawa omicron, brengsek.",3
@VIVAcoid Omicron ga mampir sini pasti,1
@saidi_sudarsono setingan..puncak omicron itu nanti Ramdhan sampai lebaran...mesjid d tutup lebaran d rumah....liat aja nanti.....,3
omicron oh omicron gajadi kuliah offline pasti😚👌🏻,3
"@VIVAcoid Nih dapet oleh-oleh omicron dari Turki nih, siapa mau? #Koplak",3
@whiteplane17 @CNNIndonesia Adeknya omicron wkwkkw,2
nah loh kemaren emak gw baru bilang itu artis artis pada ke luar negeri ntar balik jangan jangan bawa omicron,3
Artis kena omicron pulang dari turki tapi kita sebagai rakyat tidak cemas karena mekanisme karantina dijalankan dengan ketat oleh pihak berwenang 🙏,1
"@absolutia @yanabstar Ya elu goblok jancok. Udah tau eropa lagi gelombang omicron malah kesana. Gara"" lagi hits cappadocia malah ikut""an masturbasi pengen kesana.",3
Mantap  Asyanti sudah di endorse   oleh pemilik merk OMICRON  makin sengsara saja dunia pariwisata,3
"pilek batuk radang, kayanya gue kena omicron nih",2
"@Onguwu25 Itu kak keluarga atta aurel abis pulang dr turki buat liburan, beberapa ada yg kena omicron kak",2
Nah kan kejadian ..baru juga dibilangin ..#beban #bebal #Omicron #COVID19,3
@hsuf udah tahu Turki masuk daerah Omicron tapi tetep maksa ke sana. Artis2 kok nggak pintar ya,3
"@schfess takut omicron, jangan diremehin 😔",3
"@absolutia Yaa udah tau sekarang lagi rame omicron, ngapain malah liburan keluyuran bukannya diem di rumah, tolol.",3
Sepertinya org Indonesia sdh tak peduli dg Covid varian Omicron. Bbrp kali statemen Luhut sdh tak didengar. Covid dipahami lebih kpd rekayasa agar bisnis PCR jalan.   Pemerintah sdh tak dipercaya lagi pasca Bisnis PCR melibatkan Luhut sama Erick Tohir.  Terserah kalianlah!!!,3
"@ceramicluvs iya apalagi kasian pedagang2 kecil yg pendapatannya perhari, ini omicron eropa, usa, sama korea lg parah2nya loh, tp negara kita malah gini2 aja😰😰😰",3
Bisa ngga sih ngga usah keluar negeri dulu kalau cumak liburan?! Beban banget kalian!!! #COVID19 #Omicron,3
"sorry to say but ashanty ko gak kapok sih ya Allah liburan aja mulu dah tau, omicron mild symptoms, dah vaksin juga, tp gg ditularin sebaik kalian juga gk kondisinya? 😰  banyak yg blg media msh aja sih nakut2in, hell pls kkkk sakit atiiiiiiiiiii aja bawaannya jadi nakes yak hm",3
"Orang kaya enak udah tau punya auto imun, lagi hamil besar, bisa tenang-tenang aja pergi liburan ke luar negeri, mana rombongan. Kena covid omicron bisa jadi ladang cuan, soalnya jadi konten di youtube dan bakal diundang ke macam-macam podcast 👍",3
@mazzini_gsp Yaaaaa gimana udh tau omicron tertinggi di turki jalan jalannya keturki:),3
omicron lu berenti gk di indo gausa meluas luas. gua mao nonton konser the weeknd anjinkkkkkkkkkkk,3
"@anttieee_ @ilybilgsorry @Askrlfess lagian gini simpel nya kalopun nanti ada hasil lab yang resmi, mau itu omicron, mau itu delta, alfa dll bla bla bla, ngaruh nya apa? tetep aja bisa menularkan, tetep aja kelakuan si asanti gaada bener bener nya sama sekali",3
Cegah omicron tidak boleh ada dispensasi karantina  https://t.co/l9DSxH0DoY,1
"Artis2 sm instagram influencer pd ngambil kesempatan jalan2 ke turki soalnya turki lg inflasi kan ya. 1 lira aja cuman 1.038 rupiah, tapi ya mbok liat kondisi.. orang lg pada panik omicron.",3
"Ingeettt...klo kena gejala Omicron "" lakukan test setiap hari🤣🤣😁"". Jika anda mengikuti saran ini, maka niscaya gejalanya yang bisnis pcr Dan tastest bakal nambah kayaraya😁  https://t.co/NlNvzpKisN",3
"@syahriarz_van16 omicron naek boleh, cmn nanti februari harus dah turun lagi",1
"@AnjouDauphin @absolutia Owh, brati yg bilang artis ntu kena omicron salah dong",2
@corbuzier bawa omicron ke sini ya om Ded,2
"@RamadridJannah @jnessy_ @CNNIndonesia Lu kali dalam gua, omicron aja baru ditemukan november 2021, bisa2nya ada penelitian dri 2020. Gimana sih 🤣",2
"Pemerintah nya aja goblok, Border internasional masih bisa masuk indo, dengan fafifu alasan hak warga negara dan diplomasi, siap2 gelombang omicron 🙃🙃",3
"@Askrlfess Mantep bgt bawa oleh""nya omicron",3
"WHO Beri Peringatan, Omicron Bukan Covid-19 Varian Terakhir sebelum Pandemi Berakhir  https://t.co/xqRhUyadgx",2
"@kumparan Turki emng sedang bnyak kasus omicron... Yg kaya yg bawa virusnya, yg jelata yg menderita...",3
"Cringe banget, mereka asik-asikan ke turki, bawa pulang kasih oleh-oleh Omicron. Hidup.",3
Jangan sama sekali menganggap remeh varian Omicron di Indonesia! kemaren 6 Januari 2022 begitu banyak kasus baru yang wajib jadi peringatan bagi kita semuanya! #PSSday  #JumatBerkah  https://t.co/PmCh2t1Rr9,3
@kumparan Tutup saja dulu 2 Minggu lebih baik baru buka lagi...memang benar omicron sudah ada dan menyebar Sy saja sakit seminggu Krn kesibukan dibandara...semoga bukan omicron...tetap jaga jarak,2
"@schfess ipad, yakin deh abis ini ptm dikurang2in lagi, org omicron naik terus begini",3
"Baru juga mau naik tahta, malah gempar omicron a anjg",3
Kasus positif akibat omicron meningkat ya Allah aku pengen ndang vaksin seribu kali 😭,3
"Cuma orang tolol bawa Omicrin ke Indonesia, Udah tau PPKM longgar. masuk Omicron bisa2 ketat lg ditambah harga2 Telor minyak pada naik alhasil rakyat yg menjerit. Dasar ga punya otak",3
@mazzini_gsp Bentar lagi bakal rame konten youtube Omicron Ashanty,2
"@Askrlfess Udh kena covid awal aja ngos ngosan ke dokter stengah mati krn imun, eh kena omicron pula.. habede lah yak",3
Yg ke cappadocia bukan ?? Omicron lgi yaa 😒😒,3
"Ashanty positif COVID, benarkah Varian Omicron? #FollowLINETODAY!   https://t.co/1rnm7Fxh0k",3
"Pulang dari luar negeri, positif Omicron, terus heboh.  What u expect anjir??????? Capek bgttttt",3
makasih mbak telah membawa virus omicron kemudian membuat pekerja di phk lagi dan anda cuma nyengar-nyegir doang,3
Ke luar negeri oleh-oleh parfume❌ Ke luar negeri oleh-oleh virus Omicron✅,3
"@aesthetic_stop Ya wajar lah marah. Jubir penanganan cov1d aja udh gembar gembor dri awal munculnya omicron untuk menahan segala kegiatan ke LN kalau cuma buat liburan.  Klo sampe kejadian gelombang 3 muncul lagi, yg semakin menderita rakyat kecil, paham sampe sini?",3
Udah tau omicron lagi marak malah jalan keluar w tau dah lu banyak duit. Tapi mikir lah anyink.,3
"Omicron jangan ngadi masuk dulu ya, w mau op nich",2
Ashanty udah kena omicron,2
"Tanam rambut, memetik omicron.",2
"Gubernur Jawa Timur, Khofifah Indar Parawansa. Gubernur Jawa Timur Khofifah Indar Parawansa menyatakan, kasus Covid - 19 di Jatim relatif terkendali, meskipun telah ditemukan pasien terkonfirmasi Covid - 19 varian Omicron",1
"Pulang liburan,,oleh2nya si omicron 🥺🥺",3
Ashanty katanya positif omicron ya? W lebih kepikiran Aurel ketularan gak ya? Mana lagi hamil,2
"omicron gbakal ada di sini kalau orang kaya tetep dirumah, emang ya orang kaya yang bawa penyakitnya kita mah yang kena imbasnya.",3
Lonjakan Kasus Varian Omicron Perlu Diantisipasi  https://t.co/nrXuWbcqrL @mprgoid @bamsoet10 @OmicronVariant1,1
"Dibayangi Omicron, Khofifah Ingatkan masyaralkat tidk Lengah",1
"@xxnurulhs @ilybilgsorry @Askrlfess Engga ini ya terkait berita yg misleading. Info yg salah ya tetep salah.   Gw ga komen ttg liburannya. Cuma komen, wartawan dpt drmana disebut omicron. Delta, Alpha, Beta aja masih ada.",2
@retno_arist Yap... Karena Omicron sudah banyak kasusnya.,2
'Duta omicron nih pak'  Ujar staf,3
Jastip omicron kakak,3
"Kesel ga si liat orang2 berduit jalan2 ke luar negeri, balik2 ke Indo bawa omicron. Kalo urusan penting gpp, perkara travelling anjir.  Tunda dulu kek. Entar yg kena getahnya kasus naik orang2 kecil PPKM Level 3-4, gegara orkay pada travelling 😭",3
"Gaul tolol.  Yg mati krn omicron brapa?  Lu bandingin sama delta. Lu cek ke psikolog, lu udah kena #MassFormationPsychosis",3
@CNNIndonesia Udah tahu lg ada omicron malah wisata ke luar negeri.,3
"@DINTVVVLS @kumparan Jadi ""my dream""nya mba ash itu sebenernya bukan cappadocianya mba, tapi omicron nya",3
awas aja nih gw diem dirumah tbtb dapet omicron gue salahin elo elo orang kaya yg keluar negeri cuma buat liburan seneng2!!,3
"@tyardya Omicron blm tertangani sepenuhnya, di Perancis ditemukan varian baru IHU 🙈 ampun Gusti... 😩",3
@mazzini_gsp Dapet adsense dr yutub terbarunya nanti yg (kemungkinan) bahas pasca sakit omicron nya.,2
Oleh-olehnya Omicron.,3
@CNNIndonesia Jujur aja. Gue gak seberapa khawatir dengan omicron. Gue cuma ketir2 dengan omluhut.,1
@NdrewsTjan Mungkin bisa diperluas lagi info nya ya gan. Ada beberapa dokter di dalam dan luar negeri yang bilang Omicron ini tidak se bahaya yang dibuat media,1
"@yoshu_sudarso dia (+) omicron, abis dari turki.",2
"‘IHU’ dan ‘Flurona’ mungkin mencetuskan ancaman kepada dunia dalam ketika kebanyakan negara terus bergelut mengekang lonjakan baru kes COVID-19 akibat varian Delta dan terkini, Omicron.  https://t.co/hEG21LbJmf",2
Pasien Omicron di Surabaya Bergejala Ringan  https://t.co/N1Cf0xZFXT,1
@xxnurulhs @anttieee_ @Askrlfess iyaa ini bnerrr. meskipun nantinya berita g valid omicron tapi yang jelass diaa positiv apalgi saat kasus corona udah mulaii turun. ehhh dianyaa bawa virus lagii,3
@yanabstar @absolutia Ya biasa ajalah. Lu nyebrang gak ati2 juga bisa ketabrak metro mini. Terus lu mau ngapain? Ngumpet terus dirumah kayak keong? Lu kalau takut gak usah ngajak2.   Gue sih udah kena omicron. Dan rasanya B aja tuh.,1
@unilubis Kyknya keluarga ADP kuat2 sama omicron ini,1
"@tyardya maap sis mksd ai itu di LN. Klo Di Indo : Di tengah kemunculan Omicron, peningkatan kasus Covid-19 di Indonesia terus terjadi beberapa waktu belakangan ini. Per 5 Januari 2022, terdapat 4.878 kasus aktif Corona di Indonesia.",2
"Mau tanya dong, Omicron mematikan atau enggak tuh kira2?",3
"O ya udah merad Sono ke Jepang., Nanti jangan salahin siapapun klw kamu terkena varian omicron setelah pulang ke tanah air dan @michelleziu dikabarkan meninggal dunia.,  https://t.co/WDq0vInzUz",3
@_AilurusFulgen @mazzini_gsp Biasa ajalah kena omicron. Gue udah kena gak kerasa gimana. Gak ada yang perlu ditakutin sampe kayak keong gak berani keluar rumah.,1
@detikcom resiko nya pulang kena omicron,2
@rezkiy_ @mazzini_gsp Gak usah jadi penakut. Gue udah kena omicron. Biasa aja. Kira2 nilainya ya C aja lah.,1
PPLN Disiplin Karantina | Waspada Kasus Omicron Meningkat! Berikut Protokol Kesehatan 6M yang Wajib Diketahui  https://t.co/9Rf6PkXKeb,3
Instagram Ashanty Diserbu Netizen setelah Dikabarkan Positif COVID-19 Varian Omicron  https://t.co/wFnVKmIOHO #HotGossip,3
@mazzini_gsp Gue udah kena omicron biasa aje. Rasanya B doang. Gue kira serem gimana rupanya rasanya BIASA banget 🤣  Gak usah jadi penakut lah.,1
"siap siap diangkat jadi duta omicron, yuk siapin pidatonya",3
"@mazzini_gsp Ya emang ga niat nyebarin, tapi dengan kegblkannya dia dengan senang hati nyamperin yang angka omicron nya lagi tinggi, internet di devicenya cmn buat belanja2 keknya",3
@CNNIndonesia omicron gak ?,2
"@aesthetic_stop Ya wajar netijen indo nyalahin , dari kemarin udh gempar varian baru covid omicron yg mana mayoritas di Indonesia tertular setelah dari turki, trus dia sebagai publik figur berlibur ke sana dan balik balik bawa virus..",3
Orang kaya ngasih oleh-oleh varian omicron ke rakyat miskin indonesia! What a gift!,3
@TofaTofa_id @msaid_didu Orang kebioskop rata rata makan Omicron biasa aja .. Sambil minum minuman bersoda sianida....,1
@CNNIndonesia Omicron tu kuda yg ada tanduknya ya,3
"@CNNIndonesia yg bawa omicron kebanyakan orang kaya, yg kerepotan yg menengah kebawah",3
@gjxx41 Ashanti positif omicron,3
"@jinyukieusokie Apalagi dimusim liburan kemarin banyak banget juga yg kesana dari negara2 yg emang lagi tinggi2nya kasus omicron -.- di negara lain mah ga boleh masuk, ke Turki berarti emang bebas parss lah ya.",3
"@mazzini_gsp Bagus 👏👏👏 covid omicron lagi tinggi di Eropa dia , malah ke Eropa 👏👏👏makin bikin petugas medis Indonesia tambah nggak bisa pulang ke rumahnya klo ada orang kena covid omicron 👏👏🤣, dasar artis 🤦🤦",3
"sblm dia dateng,  omicron udh ada duluan di indonesia. penyebaran 70x lebih kuat dari delta. per hari ini hrsnya eksponensial udh di puluhan ribu. Lagian omicron super mild, knp lu sibuk nyalahin dia, bukannya bahas early treatment ato mitigasi gimana.  Heran gw.",2
"Btw guys, tiati ya beberapa belakangan ini pada banyak beli obat flu dan batuk, mirip2 gejala omicron",1
"@CNNIndonesia Ah ga prcaya gw mau itu corona atw omicron  Pling endingnya jualan fucksin sm alat"" Lg",3
"@mazzini_gsp kalo dia udah ikut prosedur karantina yang bener, ga bisa dibilang dia punya pengaruh besar nyebarin omicron. kalo gini, lebih mungkin orang-orang lain yang lebih punya efek besar sebarin, atau prosedur karantinanya ga bener. ga perlu cepet-cepet nuduh.",1
"@absolutia Yaelah lu ma artis sama goblok nya, Anak kecil diujung desa pun tau covid di dunia sekarang macam gimana, jd klo udah tau ya mreka berhati hati, jangan lalu merasa punya uang trus kebal covid, mo omicron kek mo microwave kek, musim covid lbh aman diem di rmh nyong monyong",3
"Hmmmmmmmmmmm. Btw kemarin abis check up, kata dokter di daerah ku udh ada 3 kasus omicron haduuu. Itupun asalnya dari orang yg abis dari bali cenah. Lah ini ada lagi ketambahan dari luar negeri :’(((",3
orang kaya oleh²nya omicron!,3
"@Box2BoxBola Masuk akal sih,kan covid jenis omicron lagi banyak di Inggris",2
Orang kaya mah bebas ke LN pulang2 bawa Omicron... Yang susah makin susah .,3
@kafiradikalis Opung sibuk dengan omicron tak boleh di ganggu,3
@CNNIndonesia Bawa pulang virus omicron dari liburan?? Bukan bawa oleh-oleh,3
@detikcom Bilang pemerintah ga mempan pake omicron mau serang pake apa lagi sih...ketagihan lo pada memanfaatkan virus...udah ga ada yg takut,1
"@akuselalungalah @Askrlfess berarti lu goblok! udah tau turki jadi negara penyumbang omicron di indo, tapi masih aja ke turki.  ahh",3
Padahal sudah disarankan jgn ke LN dulu .. #salahsiapa #Omicron #COVID19,3
@faridaffy Hahahaha.. Omicron dtg selamatkan keadaan,1
Jangan sampe ni omicron merantau di indonesia. Nahan diri dikit buat ga liburan ke LN emg gabisa apa ya ini orang2?,2
"baca berita seleb indo positif omicron dan baca komentar “orang kaya yang jalan-jalan, orang miskin yang kena akibatnya” ikut sakit, bayang bayang gelap waktu bulan juni-juli kemarin tu masih nyisa dan gak bisa bohong sekarang takut lagi. walaupun ya semuanya Lillahita’ala kan",3
"Omicron masuk Indonesia gara2 masyarakat kelas menengah keatas yg baru pulang jalan2 dari LN tanpa ngikutin prosedur karantina yg bener.  Yg di kerasin buat taat peraturan siapa? Ya, masyarakat menengah kebawah.",3
@mazzini_gsp Sepertinya utk sementara waktu lbh baik pemerintah menutup pintu utk orang2 ke/dari Turki krn rentan menjadi penyebar.  Ada kenalan jg di Perancis terjangkit Omicron sepulang dr Turki.,1
"@Txtdariwibu666 @riyanpo @txtfromted @nuicemedia Ga kaya negara lain contoh ga usah jauh, itu Francis mereka berbatasan langsung dengan spanyol ama Inggris yang manaa 2 negara itu masuk ke kategori omicron dominant, tapi Francis tetap ngebuka perbatasan buat 2 negara di atas termasuk untuk traveler",2
"Ini org2 kaya yg liburan ke turkiiii sekeluarga yg petir itu plg plg positif dan omicron hadeuuuuuh, bingung guaaaaa ama org2 banyak duit dah",3
Abis liburan ashoy ke Turki langsung kena Omicron. Hedeeeuuhh🙄,3
Ngga ikut liburannya.. Tapi indonesia dapet oleh olehnya  #patuhiprokes #Omicron,3
Eropa kan gelombang Omicron lagi tinggi loh kakak. Harusnya dia ya ngerti ada pontesi dia kena Omicron dan potensi nyebar ke orang lain.  https://t.co/f30SkOusFD,3
@Bellalebelle @ehndru omicron ya?,2
mana nih blm ada duta imunitas omicron,3
